codigo,date,value_sa
20640,2015-12-01,11259.668903302329
20640,2016-01-01,8334.781978706738
20640,2016-02-01,8043.032886302451
20640,2016-03-01,7167.312395111077
20640,2016-04-01,8157.4909870326965
20640,2016-05-01,7502.2543255449045
20640,2016-06-01,6544.762180075345
20640,2016-07-01,7442.758495284004
20640,2016-08-01,7354.515986482104
20640,2016-09-01,10669.727966558548
20640,2016-10-01,8831.409089535668
20640,2016-11-01,8797.138933534456
20640,2016-12-01,8149.55544619386
20640,2017-01-01,9585.023231368754
20640,2017-02-01,8252.313647409377
20640,2017-03-01,8877.56902914688
20640,2017-04-01,8245.56039167583
20640,2017-05-01,6937.891307639702
20640,2017-06-01,8544.160754703047
20640,2017-07-01,7428.633767986157
20640,2017-08-01,7355.814704961783
20640,2017-09-01,7185.574628795295
20640,2017-10-01,7088.963122149499
20640,2017-11-01,7548.406729167838
20640,2017-12-01,9045.723865068976
20640,2018-01-01,7987.677852196984
20640,2018-02-01,8035.832926271539
20640,2018-03-01,9380.308269730722
20640,2018-04-01,10744.087442733868
20640,2018-05-01,7533.55888035428
20640,2018-06-01,8568.7371635841
20640,2018-07-01,8401.52600838772
20640,2018-08-01,8823.280616226819
20640,2018-09-01,8400.934892627542
20640,2018-10-01,9468.891167416357
20640,2018-11-01,9065.734749414598
20640,2018-12-01,8971.974221213723
20640,2019-01-01,9343.460090359447
20640,2019-02-01,10411.846460202218
20640,2019-03-01,9782.321905483488
20640,2019-04-01,10226.611953846565
20640,2019-05-01,11205.916931822963
20640,2019-06-01,10822.40469441124
20640,2019-07-01,11612.004444440237
20640,2019-08-01,11490.970832832329
20640,2019-09-01,10560.473354687803
20640,2019-10-01,11458.843194879759
20640,2019-11-01,11528.857385488425
20640,2019-12-01,13559.682159311826
20640,2020-01-01,11215.045225433341
20640,2020-02-01,12287.186073217475
20640,2020-03-01,13236.411392412983
20640,2020-04-01,20257.227240329536
20640,2020-05-01,18205.45097909109
20640,2020-06-01,21632.574957825193
20640,2020-07-01,29291.09422493575
20640,2020-08-01,13895.10044414413
20640,2020-09-01,21819.334061090798
20640,2020-10-01,19988.697652348787
20640,2020-11-01,23783.1390354739
20640,2020-12-01,17157.1131409988
20640,2021-01-01,9902.981081647806
20640,2021-02-01,12062.716666036487
20640,2021-03-01,12810.708813647743
20640,2021-04-01,12330.338573575918
20640,2021-05-01,14617.650157006354
20640,2021-06-01,13990.662133291564
20640,2021-07-01,12319.158745105042
20640,2021-08-01,14168.250649457397
20640,2021-09-01,14261.060097232548
20640,2021-10-01,13069.417891313171
20640,2021-11-01,14046.154497372845
20640,2021-12-01,10621.316891799683
20640,2022-01-01,15709.79488970592
20640,2022-02-01,15419.384341409836
20640,2022-03-01,14504.638601777844
20640,2022-04-01,16698.14944208063
20640,2022-05-01,22711.340286594885
20640,2022-06-01,16102.552572837169
20640,2022-07-01,17616.951448361393
20640,2022-08-01,15897.792117623478
20640,2022-09-01,17251.13845497156
20640,2022-10-01,15823.653963238354
